0,1
0.2,0.07
0.36,0.125
0.46,0.145
0.485,0.16
0.415,0.155
0.265,0.125
0.085,0.09
-0.035,0.055
-0.015,0.035
0.015,0.03
0.205,0.045
0.37,0.07
0.45,0.1
0.45,0.12
0.405,0.125
0.22,0.115
0.04,0.095
-0.055,0.06
-0.075,0.03
-0.055,0.005
0.13,-0.005
0.305,-0.005
0.375,0.0
0.365,0.01
0.315,0.01
0.115,0.01
-0.08,-0.005
-0.165,-0.025
-0.165,-0.045
-0.1,-0.065
0.08,-0.08
0.205,-0.085
0.265,-0.085
0.24,-0.08
0.22,-0.075
0.015,-0.075
-0.155,-0.08
-0.245,-0.09
-0.205,-0.105
-0.105,-0.115
0.04,-0.125
0.18,-0.125
0.25,-0.12
0.235,-0.115
0.175,-0.105
-0.02,-0.095
-0.175,-0.09
-0.24,-0.095
-0.22,-0.1
-0.17,-0.105
0.035,-0.115
0.205,-0.125
0.245,-0.125
0.235,-0.125
0.16,-0.125
-0.03,-0.115
-0.205,-0.11
-0.255,-0.105
-0.23,-0.1
-0.125,-0.095
0.05,-0.095
0.205,-0.095
0.265,-0.095
0.23,-0.1
0.14,-0.1
-0.045,-0.1
-0.195,-0.1
-0.235,-0.105
-0.2,-0.105
-0.125,-0.11
0.035,-0.11
0.195,-0.11
0.265,-0.115
0.22,-0.11
0.12,-0.11
-0.07,-0.11
-0.21,-0.11
-0.255,-0.105
-0.235,-0.105
-0.125,-0.105
0.085,-0.105
0.21,-0.105
0.23,-0.105
0.205,-0.105
0.115,-0.1
-0.05,-0.1
-0.2,-0.1
-0.26,-0.105
-0.23,-0.105
-0.105,-0.11
0.06,-0.115
0.23,-0.12
0.245,-0.12
0.205,-0.115
0.115,-0.11
-0.075,-0.1
-0.2,-0.09
-0.24,-0.08
-0.205,-0.075
-0.085,-0.07
0.11,-0.065
0.24,-0.07
0.27,-0.075
0.265,-0.08
0.09,-0.085
-0.095,-0.085
-0.195,-0.085
-0.22,-0.085
-0.205,-0.08
-0.04,-0.075
0.14,-0.075
0.23,-0.07
0.28,-0.07
0.255,-0.07
0.105,-0.07
-0.075,-0.07
