0,1
0.11,0.03
-0.01,-0.03
-0.105,-0.065
-0.1,-0.09
-0.075,-0.095
0.02,-0.08
0.12,-0.055
0.195,-0.02
0.195,0.005
0.155,0.025
0.07,0.03
0.025,0.02
-0.07,0.005
-0.05,-0.015
-0.025,-0.03
0.075,-0.035
0.15,-0.035
0.215,-0.025
0.2,-0.01
0.16,0.005
0.075,0.02
-0.01,0.025
-0.065,0.025
-0.055,0.025
0.015,0.02
0.1,0.01
0.18,0.005
0.22,0.0
0.18,-0.005
0.17,-0.005
0.05,-0.015
-0.05,-0.02
-0.12,-0.03
-0.1,-0.045
-0.065,-0.055
0.04,-0.07
0.11,-0.08
0.155,-0.085
0.145,-0.09
0.07,-0.095
-0.07,-0.1
-0.125,-0.1
-0.155,-0.1
-0.125,-0.095
-0.08,-0.09
0.03,-0.09
0.1,-0.085
0.145,-0.08
0.105,-0.075
0.09,-0.075
-0.02,-0.08
-0.12,-0.085
-0.145,-0.09
-0.15,-0.095
-0.115,-0.095
0.005,-0.1
0.11,-0.105
0.135,-0.105
0.11,-0.115
0.025,-0.125
-0.155,-0.14
-0.22,-0.155
-0.22,-0.175
-0.215,-0.185
-0.17,-0.18
-0.07,-0.165
0.08,-0.13
0.15,-0.07
0.225,0.005
0.265,0.095
0.26,0.19
0.285,0.28
0.345,0.36
0.43,0.415
0.515,0.445
0.575,0.445
0.605,0.415
0.5,0.355
0.47,0.27
0.38,0.175
0.16,0.065
-0.065,-0.04
-0.285,-0.145
-0.37,-0.235
-0.36,-0.305
-0.245,-0.35
-0.15,-0.375
-0.12,-0.375
-0.125,-0.36
-0.16,-0.325
-0.215,-0.285
-0.275,-0.245
-0.28,-0.21
-0.2,-0.175
-0.14,-0.155
0.015,-0.14
0.1,-0.13
0.085,-0.125
0.095,-0.12
0.05,-0.11
-0.085,-0.1
-0.125,-0.085
-0.095,-0.07
-0.045,-0.055
-0.02,-0.045
0.1,-0.04
0.175,-0.04
0.155,-0.045
0.145,-0.05
0.095,-0.055
-0.035,-0.06
-0.065,-0.06
-0.075,-0.055
-0.085,-0.045
-0.035,-0.04
0.05,-0.03
0.185,-0.03
0.23,-0.025
0.17,-0.025
0.11,-0.025
-0.01,-0.025
-0.095,-0.025
-0.095,-0.02
-0.015,-0.015
0.065,-0.005
0.2,0.005
0.22,0.015
0.225,0.02
0.215,0.025
0.165,0.025
0.015,0.03
-0.02,0.03
0.0,0.03
0.035,0.035
0.095,0.04
0.17,0.05
0.225,0.055
0.29,0.065
0.27,0.07
0.245,0.08
0.12,0.09
0.09,0.1
0.06,0.115
0.13,0.135
0.21,0.155
0.33,0.175
0.43,0.195
0.475,0.22
0.445,0.24
0.38,0.255
0.28,0.27
0.255,0.28
0.25,0.29
0.28,0.3
0.395,0.31
0.485,0.32
0.56,0.325
0.555,0.335
0.56,0.345
0.445,0.35
0.35,0.355
0.28,0.355
0.285,0.35
0.355,0.345
0.41,0.335
0.465,0.33
0.55,0.32
0.54,0.31
0.465,0.305
0.36,0.295
0.255,0.285
0.185,0.275
0.165,0.255
0.18,0.235
0.265,0.215
0.345,0.19
0.435,0.165
0.395,0.145
0.29,0.125
0.175,0.11
0.08,0.1
0.02,0.095
0.035,0.09
0.075,0.085
0.155,0.08
0.255,0.07
0.29,0.055
0.245,0.04
0.185,0.025
0.08,0.01
-0.04,0.0
-0.09,-0.01
-0.085,-0.015
-0.055,-0.02
0.065,-0.025
0.155,-0.025
0.215,-0.03
0.19,-0.04
0.14,-0.045
0.01,-0.055
-0.115,-0.065
-0.165,-0.07
-0.15,-0.08
-0.055,-0.08
0.05,-0.08
0.115,-0.08
0.18,-0.075
0.175,-0.07
0.1,-0.07
-0.005,-0.07
-0.075,-0.065
-0.115,-0.065
-0.105,-0.06
-0.035,-0.055
0.06,-0.05
0.135,-0.04
0.215,-0.035
0.18,-0.03
0.11,-0.03
0.0,-0.03
-0.075,-0.03
-0.115,-0.035
-0.085,-0.035
0.01,-0.035
0.135,-0.03
0.18,-0.025
0.19,-0.015
0.14,-0.005
0.13,0.0
0.02,0.0
-0.075,0.0
-0.11,-0.005
-0.06,-0.015
0.02,-0.02
0.085,-0.03
0.155,-0.03
0.21,-0.03
0.205,-0.025
0.135,-0.02
0.0,-0.01
-0.095,-0.005
-0.135,-0.005
-0.05,-0.005
-0.01,-0.015
0.155,-0.025
0.19,-0.035
0.15,-0.05
0.095,-0.055
0.065,-0.06
-0.065,-0.06
-0.115,-0.055
-0.115,-0.05
-0.025,-0.04
0.015,-0.035
0.11,-0.035
0.18,-0.035
0.165,-0.035
0.155,-0.04
0.085,-0.045
-0.065,-0.05
-0.115,-0.05
-0.135,-0.05
-0.075,-0.05
0.015,-0.05
0.1,-0.045
0.135,-0.045
0.165,-0.045
0.145,-0.05
0.055,-0.05
-0.04,-0.05
-0.09,-0.05
-0.13,-0.05
-0.07,-0.045
-0.01,-0.045
0.06,-0.045
0.165,-0.04
0.145,-0.04
0.07,-0.04
0.095,-0.04
-0.015,-0.04
-0.105,-0.04
-0.115,-0.035
-0.045,-0.035
0.0,-0.03
0.105,-0.025
0.205,-0.02
0.24,-0.015
0.195,-0.01
0.105,-0.005
-0.065,0.0
-0.075,0.0
-0.085,0.005
-0.03,0.01
0.055,0.01
0.14,0.01
0.2,0.005
0.215,0.005
0.155,0.0
0.075,-0.005
-0.045,-0.01
-0.1,-0.015
-0.075,-0.02
-0.015,-0.02
0.06,-0.025
0.1,-0.03
0.115,-0.035
0.14,-0.04
0.15,-0.05
0.03,-0.06
-0.12,-0.075
-0.19,-0.09
-0.185,-0.1
-0.15,-0.105
-0.045,-0.11
0.085,-0.11
0.115,-0.105
0.11,-0.1
0.05,-0.095
-0.04,-0.09
-0.095,-0.085
-0.155,-0.085
-0.15,-0.085
-0.09,-0.09
-0.02,-0.09
0.02,-0.095
0.1,-0.095
0.11,-0.095
0.075,-0.09
-0.02,-0.09
-0.07,-0.08
-0.165,-0.075
-0.145,-0.075
-0.085,-0.08
-0.03,-0.085
0.055,-0.105
0.045,-0.125
0.03,-0.15
-0.045,-0.175
