0,1
0.11,0.1
0.115,0.035
0.025,-0.015
-0.04,-0.055
-0.115,-0.075
-0.155,-0.08
-0.175,-0.075
-0.12,-0.055
-0.01,-0.035
0.085,-0.015
0.12,-0.005
0.105,0.0
0.03,-0.01
-0.015,-0.025
-0.095,-0.04
-0.185,-0.055
-0.175,-0.07
-0.11,-0.07
-0.01,-0.065
0.055,-0.055
0.11,-0.045
0.125,-0.03
0.05,-0.02
-0.035,-0.02
-0.125,-0.02
-0.155,-0.025
-0.115,-0.035
-0.1,-0.04
-0.02,-0.045
0.075,-0.05
0.13,-0.045
0.135,-0.035
0.075,-0.025
-0.01,-0.015
-0.095,-0.005
-0.135,0.005
-0.11,0.01
-0.055,0.015
0.035,0.015
0.11,0.01
0.175,0.01
0.16,0.005
0.12,0.005
-0.025,0.01
-0.11,0.01
-0.135,0.015
-0.12,0.02
-0.06,0.025
0.06,0.025
0.135,0.02
0.17,0.015
0.12,0.005
0.085,-0.005
-0.035,-0.015
-0.135,-0.025
-0.165,-0.03
-0.145,-0.035
-0.11,-0.04
0.005,-0.04
0.1,-0.04
0.135,-0.035
0.105,-0.035
0.03,-0.035
-0.095,-0.04
-0.175,-0.04
-0.205,-0.045
-0.155,-0.05
-0.09,-0.05
0.02,-0.05
0.13,-0.05
0.12,-0.05
0.1,-0.05
0.025,-0.045
-0.095,-0.045
-0.18,-0.045
-0.2,-0.045
-0.165,-0.045
-0.1,-0.045
0.035,-0.04
0.105,-0.04
0.1,-0.035
0.1,-0.035
0.015,-0.035
-0.105,-0.035
-0.185,-0.04
-0.195,-0.045
-0.16,-0.05
-0.11,-0.055
0.015,-0.06
0.08,-0.06
0.105,-0.055
0.06,-0.055
-0.01,-0.055
-0.13,-0.06
-0.21,-0.07
-0.245,-0.08
-0.235,-0.095
-0.15,-0.11
-0.045,-0.115
0.02,-0.105
0.075,-0.085
0.08,-0.045
0.085,0.015
0.07,0.085
0.065,0.165
0.13,0.245
0.225,0.315
0.38,0.375
0.54,0.415
0.605,0.43
0.58,0.42
0.455,0.385
0.295,0.335
0.175,0.265
0.085,0.19
0.02,0.105
-0.03,0.025
-0.12,-0.05
-0.165,-0.12
-0.09,-0.17
-0.06,-0.21
-0.12,-0.235
-0.18,-0.245
-0.275,-0.24
-0.335,-0.23
-0.345,-0.21
-0.27,-0.19
-0.185,-0.17
-0.055,-0.155
0.035,-0.135
0.065,-0.125
0.025,-0.11
-0.045,-0.095
-0.13,-0.085
-0.165,-0.065
-0.17,-0.05
-0.12,-0.035
-0.045,-0.025
0.075,-0.015
0.12,-0.005
0.12,-0.005
0.065,-0.005
0.02,-0.01
-0.09,-0.015
-0.155,-0.02
-0.145,-0.025
-0.085,-0.025
0.005,-0.02
0.085,-0.015
0.15,-0.01
0.135,-0.01
0.08,-0.005
-0.02,0.0
-0.09,0.0
-0.14,0.0
-0.15,-0.005
-0.075,-0.005
0.015,-0.005
0.09,-0.005
0.145,0.0
0.13,0.0
0.105,0.005
0.005,0.005
-0.085,0.005
-0.14,0.005
-0.11,0.005
-0.075,0.005
0.03,0.0
0.135,0.0
0.195,0.0
0.17,0.005
0.095,0.01
0.005,0.02
-0.09,0.025
-0.1,0.035
-0.095,0.04
-0.05,0.045
0.08,0.05
0.16,0.05
0.19,0.05
0.175,0.05
0.11,0.045
0.015,0.045
-0.075,0.04
-0.115,0.035
-0.085,0.035
-0.02,0.035
0.095,0.035
0.16,0.035
0.215,0.035
0.2,0.04
0.13,0.045
0.03,0.05
-0.06,0.055
-0.08,0.06
-0.05,0.06
-0.025,0.065
0.15,0.07
0.235,0.07
0.235,0.075
0.22,0.085
0.17,0.095
0.055,0.105
0.02,0.115
-0.025,0.13
-0.01,0.14
0.05,0.145
0.185,0.15
0.28,0.15
0.305,0.15
0.265,0.15
0.23,0.15
0.16,0.155
0.045,0.16
0.045,0.17
0.08,0.185
0.13,0.2
0.26,0.21
0.355,0.22
0.375,0.225
0.37,0.23
0.29,0.23
0.215,0.23
0.15,0.23
0.08,0.23
0.105,0.235
0.19,0.245
0.325,0.25
0.425,0.26
0.445,0.27
0.42,0.275
0.355,0.28
0.22,0.28
0.135,0.28
0.115,0.275
0.14,0.27
0.2,0.265
0.31,0.26
0.39,0.25
0.395,0.245
0.36,0.235
0.295,0.225
0.15,0.215
0.065,0.205
0.04,0.195
0.065,0.18
0.095,0.165
0.215,0.15
0.27,0.135
0.255,0.12
0.205,0.105
0.145,0.09
0.01,0.075
-0.075,0.065
-0.115,0.06
-0.07,0.05
0.01,0.045
0.11,0.04
0.18,0.035
0.155,0.025
0.115,0.015
0.025,0.005
-0.09,-0.005
-0.16,-0.02
-0.195,-0.025
-0.135,-0.035
-0.065,-0.035
0.065,-0.04
0.115,-0.04
0.13,-0.04
0.07,-0.035
-0.015,-0.035
-0.13,-0.04
-0.205,-0.04
-0.2,-0.045
-0.165,-0.05
-0.09,-0.055
0.035,-0.055
0.085,-0.06
0.1,-0.065
0.015,-0.065
-0.035,-0.07
-0.18,-0.07
-0.215,-0.075
-0.21,-0.08
-0.145,-0.08
-0.085,-0.08
0.025,-0.08
0.075,-0.075
0.075,-0.07
0.01,-0.065
-0.065,-0.06
-0.165,-0.06
-0.22,-0.06
-0.24,-0.06
-0.18,-0.065
-0.045,-0.07
0.035,-0.07
0.05,-0.075
0.07,-0.075
0.05,-0.07
-0.045,-0.065
-0.135,-0.055
-0.205,-0.05
-0.19,-0.05
-0.16,-0.05
-0.09,-0.055
0.015,-0.06
0.1,-0.065
0.095,-0.07
0.035,-0.07
-0.055,-0.07
-0.165,-0.065
-0.215,-0.06
-0.2,-0.055
-0.155,-0.055
-0.045,-0.05
0.04,-0.05
0.09,-0.055
0.06,-0.06
0.015,-0.06
-0.065,-0.065
-0.15,-0.065
-0.21,-0.06
-0.185,-0.055
-0.12,-0.05
-0.02,-0.05
0.05,-0.045
0.09,-0.045
0.08,-0.045
0.02,-0.05
-0.095,-0.055
-0.17,-0.055
-0.21,-0.055
-0.18,-0.05
-0.12,-0.05
-0.03,-0.045
0.075,-0.04
0.1,-0.04
0.095,-0.04
0.025,-0.045
-0.1,-0.05
-0.17,-0.055
-0.215,-0.06
-0.19,-0.06
-0.135,-0.065
-0.025,-0.065
0.065,-0.06
0.095,-0.06
0.065,-0.055
0.005,-0.05
-0.105,-0.05
-0.165,-0.05
-0.19,-0.055
-0.19,-0.055
-0.125,-0.055
-0.025,-0.06
0.06,-0.06
0.095,-0.06
0.05,-0.06
0.0,-0.06
-0.125,-0.06
-0.18,-0.06
-0.2,-0.055
-0.18,-0.055
-0.12,-0.055
-0.01,-0.055
0.07,-0.055
0.095,-0.055
0.05,-0.06
-0.015,-0.06
-0.13,-0.06
-0.2,-0.065
-0.23,-0.07
-0.19,-0.075
-0.125,-0.075
-0.015,-0.08
0.06,-0.08
0.075,-0.08
0.045,-0.08
-0.03,-0.075
-0.155,-0.07
-0.185,-0.07
-0.225,-0.07
-0.195,-0.07
-0.135,-0.07
-0.035,-0.075
0.07,-0.08
0.07,-0.085
0.055,-0.09
-0.02,-0.09
-0.155,-0.085
-0.22,-0.08
-0.235,-0.07
-0.175,-0.065
-0.11,-0.06
0.015,-0.055
0.065,-0.055
0.07,-0.055
0.04,-0.06
-0.01,-0.07
-0.155,-0.075
-0.19,-0.075
-0.205,-0.075
-0.17,-0.07
-0.09,-0.065
0.03,-0.055
0.1,-0.05
0.105,-0.04
0.065,-0.035
0.0,-0.03
-0.125,-0.03
-0.185,-0.035
-0.195,-0.035
-0.145,-0.04
-0.085,-0.04
0.035,-0.04
0.1,-0.04
0.115,-0.035
0.06,-0.035
-0.01,-0.03
-0.135,-0.03
-0.205,-0.03
-0.185,-0.03
-0.15,-0.03
-0.085,-0.035
0.035,-0.045
0.08,-0.05
0.08,-0.06
0.01,-0.065
-0.07,-0.07
-0.185,-0.07
-0.205,-0.07
-0.22,-0.07
-0.2,-0.07
-0.1,-0.07
-0.01,-0.07
0.075,-0.07
0.07,-0.07
0.0,-0.075
-0.08,-0.075
-0.17,-0.075
-0.245,-0.075
-0.245,-0.08
-0.18,-0.085
-0.095,-0.085
0.005,-0.09
0.04,-0.095
0.045,-0.1
-0.005,-0.1
-0.08,-0.1
-0.2,-0.1
-0.255,-0.095
-0.245,-0.09
-0.17,-0.085
-0.085,-0.08
0.0,-0.08
0.045,-0.08
0.02,-0.085
-0.045,-0.09
-0.115,-0.09
-0.175,-0.095
-0.24,-0.095
-0.24,-0.095
-0.18,-0.095
-0.09,-0.095
-0.015,-0.1
-0.005,-0.11
-0.025,-0.12
-0.085,-0.135
-0.185,-0.15
-0.28,-0.155
-0.31,-0.145
-0.265,-0.125
-0.16,-0.085
-0.01,-0.025
0.165,0.045
0.295,0.13
0.365,0.215
0.37,0.295
0.37,0.365
0.335,0.415
0.34,0.44
0.315,0.44
0.29,0.41
0.295,0.36
0.35,0.285
0.39,0.2
0.27,0.105
0.105,0.01
-0.155,-0.075
-0.385,-0.145
-0.415,-0.2
-0.4,-0.235
-0.33,-0.25
-0.2,-0.255
-0.105,-0.245
-0.055,-0.225
-0.085,-0.205
-0.12,-0.185
-0.21,-0.165
-0.275,-0.15
-0.3,-0.135
-0.26,-0.12
-0.2,-0.105
-0.045,-0.09
0.055,-0.08
0.08,-0.07
0.065,-0.065
0.01,-0.06
-0.135,-0.06
-0.21,-0.06
-0.23,-0.065
-0.185,-0.06
-0.13,-0.06
0.0,-0.055
0.09,-0.045
0.095,-0.04
0.05,-0.03
-0.01,-0.03
-0.135,-0.025
-0.17,-0.03
-0.19,-0.03
-0.165,-0.035
-0.115,-0.035
0.0,-0.035
0.09,-0.035
0.105,-0.03
0.08,-0.03
-0.005,-0.025
-0.115,-0.03
-0.185,-0.03
-0.185,-0.035
-0.175,-0.04
-0.095,-0.04
0.02,-0.04
0.1,-0.04
0.11,-0.03
0.05,-0.025
0.005,-0.015
-0.115,-0.01
-0.17,-0.01
-0.17,-0.01
-0.125,-0.01
-0.08,-0.015
0.035,-0.02
0.085,-0.025
0.115,-0.025
0.085,-0.02
0.025,-0.01
-0.07,0.0
-0.13,0.015
-0.165,0.025
-0.11,0.03
-0.03,0.035
0.09,0.035
0.135,0.03
0.15,0.025
0.1,0.025
0.04,0.02
-0.095,0.02
-0.13,0.02
-0.14,0.025
-0.09,0.025
-0.03,0.03
0.11,0.03
0.14,0.03
0.17,0.035
0.13,0.035
0.06,0.04
-0.045,0.05
-0.12,0.055
-0.1,0.065
-0.025,0.075
0.03,0.085
0.145,0.09
0.205,0.095
0.225,0.095
0.175,0.09
0.11,0.09
-0.015,0.09
-0.055,0.095
-0.055,0.1
-0.005,0.11
0.07,0.12
