0,1
0.37,0.17
0.19,0.07
0.065,0.01
0.045,-0.04
0.07,-0.06
0.045,-0.055
0.255,-0.03
0.33,0.0
0.295,0.025
0.38,0.035
0.195,0.03
0.2,0.015
0.175,-0.01
0.01,-0.035
0.0,-0.05
0.115,-0.05
0.155,-0.035
0.285,-0.015
0.385,0.005
0.31,0.015
0.255,0.02
0.295,0.015
0.12,0.0
-0.045,-0.015
0.0,-0.025
0.155,-0.03
0.12,-0.025
0.38,-0.01
0.31,0.01
0.39,0.025
0.305,0.035
0.205,0.03
0.16,0.015
0.05,-0.01
-0.12,-0.035
0.085,-0.055
0.18,-0.065
0.355,-0.065
0.245,-0.055
0.295,-0.04
0.26,-0.025
0.215,-0.01
0.145,0.0
0.05,0.0
-0.01,-0.005
0.145,-0.015
0.075,-0.02
0.305,-0.025
0.295,-0.025
0.395,-0.02
0.32,-0.01
0.15,0.005
0.135,0.01
0.005,0.02
0.005,0.02
0.16,0.015
0.23,0.005
0.32,-0.005
0.325,-0.015
0.37,-0.025
0.275,-0.03
0.105,-0.03
-0.035,-0.03
0.025,-0.03
0.05,-0.03
0.065,-0.035
0.175,-0.035
0.335,-0.04
0.45,-0.04
0.295,-0.045
0.175,-0.04
0.13,-0.04
-0.03,-0.035
-0.085,-0.025
0.06,-0.02
0.135,-0.02
0.175,-0.02
0.38,-0.02
0.35,-0.025
0.375,-0.03
0.2,-0.035
0.095,-0.035
0.055,-0.03
0.03,-0.025
-0.035,-0.015
0.16,-0.01
0.21,-0.005
0.455,-0.01
0.31,-0.015
0.275,-0.03
0.205,-0.04
0.09,-0.055
-0.01,-0.06
-0.095,-0.065
-0.035,-0.065
0.145,-0.055
0.285,-0.045
0.3,-0.035
0.33,-0.03
0.31,-0.025
0.215,-0.025
0.075,-0.03
0.055,-0.03
0.105,-0.035
0.045,-0.03
0.015,-0.025
0.125,-0.015
0.375,-0.005
0.535,0.01
0.39,0.02
0.225,0.025
0.17,0.02
0.025,0.015
0.01,0.005
0.07,-0.005
0.2,-0.015
0.255,-0.02
0.3,-0.025
0.41,-0.025
0.235,-0.02
0.195,-0.015
0.02,-0.015
0.22,-0.015
-0.015,-0.015
0.005,-0.02
0.105,-0.02
0.34,-0.02
0.31,-0.01
0.3,0.0
0.37,0.015
0.21,0.035
0.265,0.05
0.155,0.055
-0.005,0.055
0.175,0.045
0.185,0.03
0.24,0.01
0.31,-0.01
0.295,-0.03
0.285,-0.04
0.215,-0.045
0.07,-0.045
0.13,-0.04
-0.005,-0.035
-0.015,-0.035
0.075,-0.04
0.205,-0.05
0.275,-0.06
0.46,-0.075
0.145,-0.085
0.12,-0.09
0.12,-0.085
-0.07,-0.08
-0.05,-0.065
0.16,-0.055
0.06,-0.04
0.14,-0.035
0.335,-0.03
0.41,-0.035
0.275,-0.04
0.135,-0.05
0.11,-0.06
0.03,-0.07
-0.105,-0.075
-0.055,-0.075
0.125,-0.075
0.215,-0.07
0.23,-0.07
0.36,-0.065
0.275,-0.06
0.205,-0.055
0.05,-0.055
-0.025,-0.055
-0.005,-0.06
0.025,-0.06
0.075,-0.07
0.175,-0.075
0.29,-0.08
0.375,-0.08
0.275,-0.08
0.145,-0.075
0.04,-0.065
-0.07,-0.06
-0.13,-0.055
0.095,-0.06
0.115,-0.065
0.115,-0.075
0.38,-0.09
0.31,-0.1
0.18,-0.105
0.11,-0.1
0.015,-0.085
-0.04,-0.055
0.0,-0.015
0.23,0.035
0.335,0.09
0.34,0.14
0.58,0.195
0.635,0.255
0.655,0.31
0.605,0.375
0.59,0.44
0.535,0.505
0.665,0.56
0.715,0.605
0.925,0.625
0.885,0.615
0.9,0.57
0.925,0.495
0.71,0.39
0.47,0.275
0.235,0.155
0.05,0.04
-0.14,-0.05
-0.16,-0.115
0.13,-0.15
0.235,-0.165
0.285,-0.155
0.175,-0.135
0.06,-0.11
0.06,-0.09
0.085,-0.07
0.005,-0.055
0.035,-0.05
0.125,-0.045
0.185,-0.04
0.185,-0.04
0.34,-0.04
0.335,-0.04
0.29,-0.04
0.04,-0.045
-0.05,-0.05
0.11,-0.055
-0.03,-0.06
0.08,-0.065
0.23,-0.07
0.205,-0.065
0.295,-0.06
0.285,-0.055
0.315,-0.045
0.075,-0.035
0.095,-0.025
0.04,-0.02
-0.015,-0.02
0.085,-0.02
0.295,-0.025
0.31,-0.03
0.225,-0.03
0.325,-0.035
0.31,-0.035
0.13,-0.03
0.015,-0.025
0.045,-0.025
0.11,-0.02
0.055,-0.02
0.275,-0.015
0.225,-0.015
0.315,-0.01
0.4,-0.005
0.385,0.0
0.215,0.005
0.045,0.005
-0.01,0.005
0.045,0.0
0.12,-0.01
0.3,-0.02
0.34,-0.035
0.405,-0.045
0.195,-0.05
0.2,-0.045
0.085,-0.035
0.005,-0.02
0.09,0.0
0.19,0.015
0.27,0.03
0.225,0.035
0.255,0.035
0.5,0.035
0.355,0.025
0.22,0.02
0.11,0.015
0.075,0.015
0.08,0.015
0.085,0.02
0.33,0.025
0.22,0.03
0.37,0.035
